Competidor,Fecha,Producto1,Producto2
Competidor1,2019-01-06,2408555.0,12372749.0
Competidor1,2019-01-13,2215418.0,12374756.3
Competidor1,2019-01-20,2167294.0,13203648.2
Competidor1,2019-01-27,2173777.0,12319799.4
Competidor1,2019-02-03,2312097.0,12948943.7
Competidor1,2019-02-10,2683980.0,13675593.3
Competidor1,2019-02-17,2104138.0,13000021.9
Competidor1,2019-02-24,2167522.0,12845307.2
Competidor1,2019-03-03,2166030.0,13276100.4
Competidor1,2019-03-10,2322196.0,14328218.0
Competidor1,2019-03-17,2305257.0,13249994.2
Competidor1,2019-03-24,2756588.0,12796389.7
Competidor1,2019-03-31,2106089.0,13148005.3
Competidor1,2019-04-07,2237618.0,14014492.8
Competidor1,2019-04-14,2348591.0,14142614.5
Competidor1,2019-04-21,2417455.0,14083436.3
Competidor1,2019-04-28,2577416.0,13481757.0
Competidor1,2019-05-05,2297571.0,14276340.9
Competidor1,2019-05-12,2448635.0,14777662.6
Competidor1,2019-05-19,2444579.0,14443062.2
Competidor1,2019-05-26,2788125.0,13895592.4
Competidor1,2019-06-02,2497743.0,14566013.5
Competidor1,2019-06-09,2933595.0,15832089.2
Competidor1,2019-06-16,2744821.0,15886483.5
Competidor1,2019-06-23,2874392.0,14843472.9
Competidor1,2019-06-30,2802894.0,15298803.2
Competidor1,2019-07-07,2617790.0,15036754.3
Competidor1,2019-07-14,2219878.0,13725744.6
Competidor1,2019-07-21,2231670.0,13914749.8
Competidor1,2019-07-28,2528017.0,14262570.7
Competidor1,2019-08-04,2195176.0,14638895.2
Competidor1,2019-08-11,2378160.0,15207538.0
Competidor1,2019-08-18,2373156.0,14352010.2
Competidor1,2019-08-25,2711972.0,13677915.4
Competidor1,2019-09-01,2205116.0,14631803.2
Competidor1,2019-09-08,2281552.0,14975104.2
Competidor1,2019-09-15,2335506.0,14242331.0
Competidor1,2019-09-22,2849308.0,13345894.2
Competidor1,2019-09-29,2057032.0,13779186.1
Competidor1,2019-10-06,2129059.0,14461866.6
Competidor1,2019-10-13,2201593.0,14494537.7
Competidor1,2019-10-20,2267255.0,14277696.8
Competidor1,2019-10-27,2429210.0,12757948.0
Competidor1,2019-11-03,2045455.0,13212159.3
Competidor1,2019-11-10,2097655.0,13858542.0
Competidor1,2019-11-17,2147922.0,13241609.0
Competidor1,2019-11-24,2458697.0,12891774.8
Competidor1,2019-12-01,1968737.0,12851282.3
Competidor1,2019-12-08,2085037.0,13893133.2
Competidor1,2019-12-15,2071919.0,13190283.8
Competidor1,2019-12-22,2555088.0,12384639.2
Competidor1,2019-12-29,1967066.0,11727500.5
Competidor1,2020-01-05,2209195.0,12215056.7
Competidor1,2020-01-12,1857720.0,12407255.3
Competidor1,2020-01-19,1917617.0,12474868.4
Competidor1,2020-01-26,2203282.0,11825863.2
Competidor1,2020-02-02,1825344.0,12815227.5
Competidor1,2020-02-09,1943601.0,13147532.3
Competidor1,2020-02-16,2040300.0,12727589.5
Competidor1,2020-02-23,2448399.0,11752805.5
Competidor1,2020-03-01,1847309.0,12736168.6
Competidor1,2020-03-08,1970381.0,13897135.4
Competidor1,2020-03-15,2100370.0,13243818.5
Competidor1,2020-03-22,2923950.0,14401649.0
Competidor1,2020-03-29,1942729.0,12587118.5
Competidor1,2020-04-05,1792980.0,12135158.0
Competidor1,2020-04-12,2006793.0,12451942.5
Competidor1,2020-04-19,2040103.0,12813326.0
Competidor1,2020-04-26,2404684.0,12626842.5
Competidor1,2020-05-03,2163629.0,13685437.5
Competidor1,2020-05-10,2223112.0,14977318.0
Competidor1,2020-05-17,2219193.0,13796775.5
Competidor1,2020-05-24,2613465.0,14352948.5
Competidor1,2020-06-07,2282345.0,15231437.0
Competidor1,2020-06-14,2801913.0,15276485.5
Competidor1,2020-06-21,2269025.0,14718517.0
Competidor1,2020-06-28,2190131.0,14621724.5
Competidor1,2020-07-05,2274159.0,15599861.0
Competidor1,2020-07-12,2577985.0,14866314.5
Competidor1,2020-07-19,2090887.0,14235867.0
Competidor1,2020-07-26,2127582.0,14441113.0
Competidor1,2020-08-02,2255676.0,14837822.8
Competidor1,2020-08-09,2289936.0,15379577.3
Competidor1,2020-08-16,2326463.0,14817046.2
Competidor1,2020-08-23,2634595.0,14076322.5
Competidor1,2020-09-06,2095796.0,15448493.1
Competidor1,2020-09-13,2289671.0,14420125.6
Competidor1,2020-09-20,2540523.0,13691337.4
Competidor1,2020-09-27,2054276.0,14159102.0
Competidor1,2020-09-30,2107841.0,14661944.7
Competidor1,2020-10-04,1990379.0,14290549.4
Competidor1,2020-10-11,2067769.0,13897135.2
Competidor1,2020-10-18,2090085.0,13591784.3
Competidor1,2020-10-25,2274366.0,12947517.4
Competidor1,2020-11-01,2050561.0,12863194.8
Competidor1,2020-11-08,1941696.0,13347451.8
Competidor1,2020-11-15,2014919.0,13526939.8
Competidor1,2020-11-22,2338296.0,13065688.5
Competidor1,2020-12-06,2298017.0,12890418.0
Competidor1,2020-12-13,2941173.0,12896586.5
Competidor1,2020-12-20,2512006.0,12506292.5
Competidor1,2020-12-27,2357601.0,11997277.0
Competidor1,2020-12-29,1920731.0,12102745.0
Competidor1,2021-01-03,1731056.0,12205200.0
Competidor1,2021-01-10,1821141.0,12544996.5
Competidor1,2021-01-17,2030890.0,12287101.5
Competidor1,2021-01-24,2316383.0,11783497.0
Competidor1,2021-02-07,2095297.0,12796921.5
Competidor1,2021-02-14,2143536.0,12401496.5
Competidor1,2021-02-21,2388093.0,11518704.0
Competidor1,2021-02-28,1671139.0,12101075.5
Competidor1,2021-03-04,1836008.0,13613187.5
Competidor1,2021-03-07,1790539.0,13069243.5
Competidor1,2021-03-14,1969638.0,12490929.5
Competidor1,2021-03-21,2396427.0,11946910.0
Competidor1,2021-03-28,1810606.0,13014121.5
Competidor1,2021-04-02,1985323.0,12946595.0
Competidor1,2021-04-11,1952488.0,14066473.0
Competidor1,2021-04-18,2142586.0,13030770.5
Competidor1,2021-04-25,2189597.0,13129446.5
Competidor1,2021-05-09,2215747.0,13973999.5
Competidor1,2021-05-16,2131680.0,12760045.0
Competidor1,2021-05-23,2302016.0,13010288.5
Competidor1,2021-05-30,2042078.0,14297376.0
Competidor1,2021-06-04,2083929.0,14968356.5
Competidor1,2021-06-06,2145057.0,14152306.5
Competidor1,2021-06-13,2528302.0,13666197.0
Competidor1,2021-06-20,2651919.0,12916243.5
Competidor1,2021-06-27,2235495.0,13809226.0
Competidor1,2021-07-01,1989705.0,13544336.5
Competidor1,2021-07-11,2009254.0,13670213.5
Competidor1,2021-07-18,2106822.0,13106176.0
Competidor1,2021-07-25,2253936.0,13259540.5
Competidor1,2021-08-08,2117970.0,14386170.0
Competidor1,2021-08-15,2139386.0,13125137.0
Competidor1,2021-08-22,2351777.0,13119364.5
Competidor1,2021-08-29,1972124.0,13261239.0
Competidor1,2021-09-03,1881393.1,13409441.5
Competidor1,2021-09-05,1961880.0,14242586.6
Competidor1,2021-09-12,2067022.1,13310505.5
Competidor1,2021-09-19,2440135.0,12506086.5
Competidor1,2021-09-26,1906501.0,12893934.5
Competidor1,2021-10-10,1976222.2,13465766.5
Competidor1,2021-10-17,1995880.0,12669320.5
Competidor1,2021-10-24,2043958.2,11957418.0
Competidor1,2021-10-31,1968132.1,12428894.5
Competidor1,2021-11-07,2259683.0,12579716.5
Competidor1,2021-11-14,1961990.0,12141416.0
Competidor1,2021-11-21,2106292.0,11846433.5
Competidor1,2021-11-28,1607038.0,11197036.5
Competidor1,2021-12-02,1657209.0,11121406.5
Competidor1,2021-12-05,1785639.0,12809884.1
Competidor1,2021-12-12,1767723.0,11723609.5
Competidor1,2021-12-19,2104243.0,11471570.5
Competidor1,2021-12-26,1630316.0,11269246.0
Competidor1,2022-01-09,1968826.0,11206529.5
Competidor1,2022-01-16,1842275.0,10552011.0
Competidor1,2022-01-23,1572706.0,10222096.0
Competidor1,2022-01-30,1579806.0,10378489.0
Competidor1,2022-02-06,1642545.0,11179032.0
Competidor1,2022-02-13,1722727.0,11224078.5
Competidor1,2022-02-20,2273485.0,10964586.5
Competidor1,2022-02-27,1752093.0,10968054.0
Competidor1,2022-03-03,1711662.0,12210002.0
Competidor1,2022-03-06,2211879.0,12226142.6
Competidor1,2022-03-13,1749475.0,11209963.5
Competidor1,2022-03-20,2051238.0,10810327.0
Competidor1,2022-03-27,1637610.0,11433867.0
Competidor1,2022-04-01,1710449.0,11498573.0
Competidor1,2022-04-10,1750463.0,12136365.0
Competidor1,2022-04-17,1780374.0,11433778.5
Competidor1,2022-04-24,1889885.0,10819595.0
Competidor1,2022-05-08,1798562.0,12266624.5
Competidor10,2019-01-06,44597501.5,0.0
Competidor10,2019-01-13,48565940.46,0.0
Competidor10,2019-01-20,45632300.1,0.0
Competidor10,2019-01-27,46030940.92,0.0
Competidor10,2019-02-03,44893729.42,0.0
Competidor10,2019-02-10,51044268.98,0.0
Competidor10,2019-02-17,45234191.6,0.0
Competidor10,2019-02-24,48356307.46,0.0
Competidor10,2019-03-03,45039309.0,0.0
Competidor10,2019-03-10,50653821.0,0.0
Competidor10,2019-03-17,46872108.29,0.0
Competidor10,2019-03-24,49266009.66,0.0
Competidor10,2019-03-31,46265132.46,0.0
Competidor10,2019-04-07,50733548.0,0.0
Competidor10,2019-04-14,49202541.54,0.0
Competidor10,2019-04-21,51293031.0,0.0
Competidor10,2019-04-28,49301217.0,0.0
Competidor10,2019-05-05,52809678.0,0.0
Competidor10,2019-05-12,51913772.04,0.0
Competidor10,2019-05-19,53915752.38,0.0
Competidor10,2019-05-26,53422943.96,0.0
Competidor10,2019-06-02,52717410.0,0.0
Competidor10,2019-06-09,53887869.92,0.0
Competidor10,2019-06-16,54287286.58,0.0
Competidor10,2019-06-23,51713555.42,0.0
Competidor10,2019-06-30,55114157.0,0.0
Competidor10,2019-07-07,55205146.2,0.0
Competidor10,2019-07-14,52573484.04,0.0
Competidor10,2019-07-21,51701982.5,0.0
Competidor10,2019-07-28,54426856.96,0.0
Competidor10,2019-08-04,51550146.25,0.0
Competidor10,2019-08-11,55390284.75,0.0
Competidor10,2019-08-18,51641337.46,0.0
Competidor10,2019-08-25,53487628.46,0.0
Competidor10,2019-09-01,52003190.5,0.0
Competidor10,2019-09-08,53283029.46,0.0
Competidor10,2019-09-15,51333477.46,0.0
Competidor10,2019-09-22,53115037.88,0.0
Competidor10,2019-09-29,49530369.5,0.0
Competidor10,2019-10-06,51955504.86,0.0
Competidor10,2019-10-13,50646565.42,0.0
Competidor10,2019-10-20,51713709.92,0.0
Competidor10,2019-10-27,47381704.46,0.0
Competidor10,2019-11-03,49126513.46,0.0
Competidor10,2019-11-10,48648038.88,0.0
Competidor10,2019-11-17,49569867.96,0.0
Competidor10,2019-11-24,46414104.46,0.0
Competidor10,2019-12-01,46761653.46,0.0
Competidor10,2019-12-08,47571117.88,0.0
Competidor10,2019-12-15,48254048.04,0.0
Competidor10,2019-12-22,47709906.42,0.0
Competidor10,2019-12-29,45188933.46,0.0
Competidor10,2020-01-05,44076613.96,0.0
Competidor10,2020-01-12,48047478.5,0.0
Competidor10,2020-01-19,44719325.96,0.0
Competidor10,2020-01-26,45550300.5,0.0
Competidor10,2020-02-02,43099834.46,0.0
Competidor10,2020-02-09,48258526.42,0.0
Competidor10,2020-02-16,45405305.68,0.0
Competidor10,2020-02-23,46473004.4,0.0
Competidor10,2020-03-01,44025323.04,0.0
Competidor10,2020-03-08,49348477.94,0.0
Competidor10,2020-03-15,46516642.96,0.0
Competidor10,2020-03-22,57020210.9,0.0
Competidor10,2020-03-29,50259789.86,0.0
Competidor10,2020-04-05,44877584.5,0.0
Competidor10,2020-04-12,45359396.46,0.0
Competidor10,2020-04-19,49276030.96,0.0
Competidor10,2020-04-26,46910735.08,0.0
Competidor10,2020-05-03,50106794.5,0.0
Competidor10,2020-05-10,51849176.9,0.0
Competidor10,2020-05-17,52727105.96,0.0
Competidor10,2020-05-24,52897272.5,0.0
Competidor10,2020-06-07,54565260.0,0.0
Competidor10,2020-06-14,57269818.0,0.0
Competidor10,2020-06-21,54462992.96,0.0
Competidor10,2020-06-28,55724412.18,0.0
Competidor10,2020-07-05,56657364.46,0.0
Competidor10,2020-07-12,55222596.5,0.0
Competidor10,2020-07-19,51357599.0,0.0
Competidor10,2020-07-26,53228025.88,0.0
Competidor10,2020-08-02,52639697.0,0.0
Competidor10,2020-08-09,56023884.96,0.0
Competidor10,2020-08-16,53432188.5,0.0
Competidor10,2020-08-23,54235301.96,0.0
Competidor10,2020-09-06,54969882.0,0.0
Competidor10,2020-09-13,51492340.0,0.0
Competidor10,2020-09-20,52441086.5,0.0
Competidor10,2020-09-27,49593088.0,0.0
Competidor10,2020-09-30,51397030.0,0.0
Competidor10,2020-10-04,51952103.46,0.0
Competidor10,2020-10-11,50115445.46,0.0
Competidor10,2020-10-18,51482501.0,0.0
Competidor10,2020-10-25,47557005.5,0.0
Competidor10,2020-11-01,49705056.5,0.0
Competidor10,2020-11-08,48931840.2,0.0
Competidor10,2020-11-15,51821256.5,0.0
Competidor10,2020-11-22,49507578.0,0.0
Competidor10,2020-12-06,46117551.7,0.0
Competidor10,2020-12-13,48474999.0,0.0
Competidor10,2020-12-20,47880588.96,0.0
Competidor10,2020-12-27,45845046.5,0.0
Competidor10,2020-12-29,46560120.96,0.0
Competidor10,2021-01-03,42639370.5,0.0
Competidor10,2021-01-10,47038291.5,0.0
Competidor10,2021-01-17,45531335.9,0.0
Competidor10,2021-01-24,45111362.0,0.0
Competidor10,2021-02-07,45321832.46,0.0
Competidor10,2021-02-14,45069593.96,0.0
Competidor10,2021-02-21,43971294.0,0.0
Competidor10,2021-02-28,43511549.46,0.0
Competidor10,2021-03-04,47768650.0,0.0
Competidor10,2021-03-07,46779424.25,0.0
Competidor10,2021-03-14,47573322.5,0.0
Competidor10,2021-03-21,47033842.25,0.0
Competidor10,2021-03-28,46336713.0,0.0
Competidor10,2021-04-02,46847466.0,0.0
Competidor10,2021-04-11,49955837.9,0.0
Competidor10,2021-04-18,50228161.0,0.0
Competidor10,2021-04-25,49505072.0,0.0
Competidor10,2021-05-09,50454043.5,0.0
Competidor10,2021-05-16,48505555.0,0.0
Competidor10,2021-05-23,49007101.6,0.0
Competidor10,2021-05-30,50729792.5,0.0
Competidor10,2021-06-04,51810012.1,0.0
Competidor10,2021-06-06,49596912.56,0.0
Competidor10,2021-06-13,50978866.0,0.0
Competidor10,2021-06-20,50000873.5,0.0
Competidor10,2021-06-27,49285484.5,0.0
Competidor10,2021-07-01,49443344.5,0.0
Competidor10,2021-07-11,50647886.0,0.0
Competidor10,2021-07-18,49642602.0,0.0
Competidor10,2021-07-25,50190189.36,0.0
Competidor10,2021-08-08,50914661.9,0.0
Competidor10,2021-08-15,50012209.38,0.0
Competidor10,2021-08-22,50560362.96,0.0
Competidor10,2021-08-29,48701631.5,0.0
Competidor10,2021-09-03,46828399.46,0.0
Competidor10,2021-09-05,50174151.3,0.0
Competidor10,2021-09-12,48008190.5,0.0
Competidor10,2021-09-19,48591833.0,0.0
Competidor10,2021-09-26,47154744.0,0.0
Competidor10,2021-10-10,48192352.5,0.0
Competidor10,2021-10-17,46721702.96,0.0
Competidor10,2021-10-24,47465891.0,0.0
Competidor10,2021-10-31,45290065.3,0.0
Competidor10,2021-11-07,46541488.0,0.0
Competidor10,2021-11-14,44509436.82,0.0
Competidor10,2021-11-21,45867433.42,0.0
Competidor10,2021-11-28,41448559.26,0.0
Competidor10,2021-12-02,40734707.7,0.0
Competidor10,2021-12-05,43734617.7,0.0
Competidor10,2021-12-12,43374029.5,0.0
Competidor10,2021-12-19,44772053.46,0.0
Competidor10,2021-12-26,43282145.0,0.0
Competidor10,2022-01-09,41129043.4,0.0
Competidor10,2022-01-16,41230501.9,0.0
Competidor10,2022-01-23,38892320.0,0.0
Competidor10,2022-01-30,39808047.5,0.0
Competidor10,2022-02-06,39953249.0,0.0
Competidor10,2022-02-13,41230773.5,0.0
Competidor10,2022-02-20,42682767.5,0.0
Competidor10,2022-02-27,41877402.0,0.0
Competidor10,2022-03-03,42590943.3,0.0
Competidor10,2022-03-06,43768313.4,0.0
Competidor10,2022-03-13,42488160.2,0.0
Competidor10,2022-03-20,42507707.0,0.0
Competidor10,2022-03-27,43279365.46,0.0
Competidor10,2022-04-01,43861025.92,0.0
Competidor10,2022-04-10,43246341.96,0.0
Competidor10,2022-04-17,41876017.84,0.0
Competidor10,2022-04-24,43099311.0,0.0
Competidor10,2022-05-08,43983489.5,0.0
Competidor2,2019-01-06,40087478.0,0.0
Competidor2,2019-01-13,43198724.25,0.0
Competidor2,2019-01-20,40884593.4,0.0
Competidor2,2019-01-27,42915201.6,0.0
Competidor2,2019-02-03,40878248.5,0.0
Competidor2,2019-02-10,45095990.5,0.0
Competidor2,2019-02-17,40817901.0,0.0
Competidor2,2019-02-24,44470101.2,0.0
Competidor2,2019-03-03,41516266.7,0.0
Competidor2,2019-03-10,45266247.8,0.0
Competidor2,2019-03-17,41438561.2,0.0
Competidor2,2019-03-24,43925497.0,0.0
Competidor2,2019-03-31,42205949.0,0.0
Competidor2,2019-04-07,45738068.0,0.0
Competidor2,2019-04-14,44280235.5,0.0
Competidor2,2019-04-21,45814207.3,0.0
Competidor2,2019-04-28,43930480.75,0.0
Competidor2,2019-05-05,47180493.9,0.0
Competidor2,2019-05-12,46125845.6,0.0
Competidor2,2019-05-19,47193013.95,0.0
Competidor2,2019-05-26,46714521.0,0.0
Competidor2,2019-06-02,47091164.5,0.0
Competidor2,2019-06-09,49272876.3,0.0
Competidor2,2019-06-16,51634436.55,0.0
Competidor2,2019-06-23,48350524.7,0.0
Competidor2,2019-06-30,52769548.1,0.0
Competidor2,2019-07-07,47535250.3,0.0
Competidor2,2019-07-14,46120367.9,0.0
Competidor2,2019-07-21,45250462.6,0.0
Competidor2,2019-07-28,47118017.36,0.0
Competidor2,2019-08-04,46092987.65,0.0
Competidor2,2019-08-11,48478282.1,0.0
Competidor2,2019-08-18,45760824.45,0.0
Competidor2,2019-08-25,46547175.9,0.0
Competidor2,2019-09-01,46427195.7,0.0
Competidor2,2019-09-08,47273826.45,0.0
Competidor2,2019-09-15,45088563.5,0.0
Competidor2,2019-09-22,46534934.0,0.0
Competidor2,2019-09-29,44206541.1,0.0
Competidor2,2019-10-06,46381140.16,0.0
Competidor2,2019-10-13,44752742.5,0.0
Competidor2,2019-10-20,46097868.35,0.0
Competidor2,2019-10-27,42028367.25,0.0
Competidor2,2019-11-03,42880532.15,0.0
Competidor2,2019-11-10,43132257.75,0.0
Competidor2,2019-11-17,42833543.0,0.0
Competidor2,2019-11-24,41861002.6,0.0
Competidor2,2019-12-01,40918209.05,0.0
Competidor2,2019-12-08,42593549.6,0.0
Competidor2,2019-12-15,42504668.7,0.0
Competidor2,2019-12-22,41893903.55,0.0
Competidor2,2019-12-29,39100872.0,0.0
Competidor2,2020-01-05,39290829.35,0.0
Competidor2,2020-01-12,41579139.8,0.0
Competidor2,2020-01-19,38657868.75,0.0
Competidor2,2020-01-26,40110406.45,0.0
Competidor2,2020-02-02,39141643.84,0.0
Competidor2,2020-02-09,42452000.3,0.0
Competidor2,2020-02-16,40102330.0,0.0
Competidor2,2020-02-23,40478897.25,0.0
Competidor2,2020-03-01,39118917.5,0.0
Competidor2,2020-03-08,43370512.1,0.0
Competidor2,2020-03-15,41354043.0,0.0
Competidor2,2020-03-22,49907284.3,0.0
Competidor2,2020-03-29,41756097.0,0.0
Competidor2,2020-04-05,39421183.25,0.0
Competidor2,2020-04-12,38557215.0,0.0
Competidor2,2020-04-19,41276300.0,0.0
Competidor2,2020-04-26,40614197.0,0.0
Competidor2,2020-05-03,44269845.0,0.0
Competidor2,2020-05-10,45900198.05,0.0
Competidor2,2020-05-17,44453790.6,0.0
Competidor2,2020-05-24,46099961.3,0.0
Competidor2,2020-06-07,47398211.94,0.0
Competidor2,2020-06-14,48825964.1,0.0
Competidor2,2020-06-21,48371270.3,0.0
Competidor2,2020-06-28,47579131.46,0.0
Competidor2,2020-07-05,48589206.0,0.0
Competidor2,2020-07-12,47566029.76,0.0
Competidor2,2020-07-19,45936019.35,0.0
Competidor2,2020-07-26,47348322.75,0.0
Competidor2,2020-08-02,46570997.1,0.0
Competidor2,2020-08-09,48732352.1,0.0
Competidor2,2020-08-16,47017373.95,0.0
Competidor2,2020-08-23,47639439.5,0.0
Competidor2,2020-09-06,48441506.35,0.0
Competidor2,2020-09-13,45538147.7,0.0
Competidor2,2020-09-20,45933994.9,0.0
Competidor2,2020-09-27,45227517.0,0.0
Competidor2,2020-09-30,45788948.45,0.0
Competidor2,2020-10-04,45406189.4,0.0
Competidor2,2020-10-11,43776565.7,0.0
Competidor2,2020-10-18,44040417.3,0.0
Competidor2,2020-10-25,42138096.4,0.0
Competidor2,2020-11-01,43764521.8,0.0
Competidor2,2020-11-08,42392977.9,0.0
Competidor2,2020-11-15,43340935.3,0.0
Competidor2,2020-11-22,42583513.0,0.0
Competidor2,2020-12-06,40905114.5,0.0
Competidor2,2020-12-13,42233664.5,0.0
Competidor2,2020-12-20,40639094.0,0.0
Competidor2,2020-12-27,39933372.4,0.0
Competidor2,2020-12-29,39705571.5,0.0
Competidor2,2021-01-03,38805749.0,0.0
Competidor2,2021-01-10,40634790.0,0.0
Competidor2,2021-01-17,39137780.0,0.0
Competidor2,2021-01-24,39785576.0,0.0
Competidor2,2021-02-07,39547877.3,0.0
Competidor2,2021-02-14,39218705.0,0.0
Competidor2,2021-02-21,38312811.8,0.0
Competidor2,2021-02-28,38125319.0,0.0
Competidor2,2021-03-04,42063064.9,0.0
Competidor2,2021-03-07,40124189.0,0.0
Competidor2,2021-03-14,39775557.4,0.0
Competidor2,2021-03-21,40039598.5,0.0
Competidor2,2021-03-28,41098866.3,0.0
Competidor2,2021-04-02,41286109.8,0.0
Competidor2,2021-04-11,43100347.2,0.0
Competidor2,2021-04-18,42334707.5,0.0
Competidor2,2021-04-25,42052641.0,0.0
Competidor2,2021-05-09,43546753.5,0.0
Competidor2,2021-05-16,41712464.0,0.0
Competidor2,2021-05-23,43161126.3,0.0
Competidor2,2021-05-30,45436439.0,0.0
Competidor2,2021-06-04,46892599.0,0.0
Competidor2,2021-06-06,43701086.0,0.0
Competidor2,2021-06-13,44634766.0,0.0
Competidor2,2021-06-20,43930295.5,0.0
Competidor2,2021-06-27,44820397.0,0.0
Competidor2,2021-07-01,43629675.0,0.0
Competidor2,2021-07-11,43751449.5,0.0
Competidor2,2021-07-18,42985697.5,0.0
Competidor2,2021-07-25,43582308.5,0.0
Competidor2,2021-08-08,44715778.0,0.0
Competidor2,2021-08-15,43877792.5,0.0
Competidor2,2021-08-22,44161009.0,0.0
Competidor2,2021-08-29,42794412.5,0.0
Competidor2,2021-09-03,42154771.5,0.0
Competidor2,2021-09-05,44307121.1,0.0
Competidor2,2021-09-12,42593039.6,0.0
Competidor2,2021-09-19,42326751.5,0.0
Competidor2,2021-09-26,41961908.0,0.0
Competidor2,2021-10-10,42525649.2,0.0
Competidor2,2021-10-17,41357666.0,0.0
Competidor2,2021-10-24,40238373.2,0.0
Competidor2,2021-10-31,39870407.1,0.0
Competidor2,2021-11-07,40698083.5,0.0
Competidor2,2021-11-14,39824827.5,0.0
Competidor2,2021-11-21,39897223.5,0.0
Competidor2,2021-11-28,36326696.0,0.0
Competidor2,2021-12-02,35728829.0,0.0
Competidor2,2021-12-05,39776213.1,0.0
Competidor2,2021-12-12,38704061.0,0.0
Competidor2,2021-12-19,38855562.0,0.0
Competidor2,2021-12-26,37226002.0,0.0
Competidor2,2022-01-09,36155468.5,0.0
Competidor2,2022-01-16,34815467.0,0.0
Competidor2,2022-01-23,34406807.5,0.0
Competidor2,2022-01-30,34924604.5,0.0
Competidor2,2022-02-06,35801471.5,0.0
Competidor2,2022-02-13,36382186.0,0.0
Competidor2,2022-02-20,37123804.0,0.0
Competidor2,2022-02-27,36109335.5,0.0
Competidor2,2022-03-03,37930595.5,0.0
Competidor2,2022-03-06,38352576.6,0.0
Competidor2,2022-03-13,36998516.5,0.0
Competidor2,2022-03-20,36486642.5,0.0
Competidor2,2022-03-27,37801015.5,0.0
Competidor2,2022-04-01,38060121.5,0.0
Competidor2,2022-04-10,38301684.5,0.0
Competidor2,2022-04-17,37199508.5,0.0
Competidor2,2022-04-24,37747067.5,0.0
Competidor2,2022-05-08,38826079.5,0.0
Competidor3,2019-01-06,3792128.0,6565556.5
Competidor3,2019-01-13,2568676.0,6467413.0
Competidor3,2019-01-20,2644847.0,7297138.5
Competidor3,2019-01-27,2782482.0,6181217.5
Competidor3,2019-02-03,3741709.0,6681464.0
Competidor3,2019-02-10,3687972.0,7101862.5
Competidor3,2019-02-17,2421020.0,7084604.0
Competidor3,2019-02-24,2730717.0,6480372.0
Competidor3,2019-03-03,2904549.0,7033289.0
Competidor3,2019-03-10,3180979.0,7647591.5
Competidor3,2019-03-17,4005906.0,7400145.0
Competidor3,2019-03-24,3965916.0,6632179.5
Competidor3,2019-03-31,2425668.0,6900369.5
Competidor3,2019-04-07,2755858.0,7263040.0
Competidor3,2019-04-14,2913541.0,7640027.5
Competidor3,2019-04-21,3498200.0,7668461.0
Competidor3,2019-04-28,4079367.0,6845810.5
Competidor3,2019-05-05,2647569.0,7403346.5
Competidor3,2019-05-12,2935113.0,7722083.0
Competidor3,2019-05-19,3571967.0,7657175.5
Competidor3,2019-05-26,4060400.0,7140731.0
Competidor3,2019-06-02,3162240.0,7486496.0
Competidor3,2019-06-09,4773710.0,8065524.5
Competidor3,2019-06-16,2710606.0,7555792.5
Competidor3,2019-06-23,3415475.0,7265159.0
Competidor3,2019-06-30,2760953.0,7060745.0
Competidor3,2019-07-07,3819778.0,8116868.0
Competidor3,2019-07-14,2555839.0,7020428.5
Competidor3,2019-07-21,3399245.0,7028667.5
Competidor3,2019-07-28,3589220.0,7175497.0
Competidor3,2019-08-04,2561032.0,7551125.5
Competidor3,2019-08-11,3073468.0,7793604.9
Competidor3,2019-08-18,3852066.0,7552499.5
Competidor3,2019-08-25,3842696.0,6749138.0
Competidor3,2019-09-01,2587591.0,7318778.0
Competidor3,2019-09-08,2887511.0,7702158.0
Competidor3,2019-09-15,3978492.0,7515788.5
Competidor3,2019-09-22,3976207.0,6559169.5
Competidor3,2019-09-29,2224183.0,6935448.5
Competidor3,2019-10-06,2672494.0,7367044.0
Competidor3,2019-10-13,3002833.0,7570950.5
Competidor3,2019-10-20,3502937.0,7428606.0
Competidor3,2019-10-27,3805619.0,6433190.5
Competidor3,2019-11-03,2350624.0,6758727.0
Competidor3,2019-11-10,2556349.0,7058888.5
Competidor3,2019-11-17,3286792.0,6878384.5
Competidor3,2019-11-24,3759500.0,6131599.5
Competidor3,2019-12-01,2371004.0,6685170.0
Competidor3,2019-12-08,2552638.0,7156740.5
Competidor3,2019-12-15,3046013.0,6896814.5
Competidor3,2019-12-22,4580066.0,5967162.5
Competidor3,2019-12-29,2418493.0,6059472.5
Competidor3,2020-01-05,3047532.0,6361751.5
Competidor3,2020-01-12,2116845.0,6442214.0
Competidor3,2020-01-19,2808484.0,6939222.5
Competidor3,2020-01-26,3031486.0,5838445.5
Competidor3,2020-02-02,2077866.0,6465567.0
Competidor3,2020-02-09,2498398.0,6661872.5
Competidor3,2020-02-16,3458275.0,6625444.0
Competidor3,2020-02-23,3411778.0,5814170.0
Competidor3,2020-03-01,2231294.0,6453944.0
Competidor3,2020-03-08,2532585.0,7207186.5
Competidor3,2020-03-15,3687975.0,7073357.5
Competidor3,2020-03-22,4173303.0,7115878.0
Competidor3,2020-03-29,2500140.0,7384352.0
Competidor3,2020-04-05,2232179.0,6540162.0
Competidor3,2020-04-12,2727811.0,7534836.0
